,heave,pitch,roll,front_left_FZ,front_right_FZ,rear_left_FZ,rear_right_FZ,yaw_accel
398,0.006897724713520654,0.0019360732285550574,0.025125570853502265,577.9822099748442,1643.0164684054057,471.9456988591802,1357.8066647056894,11.270127321016455
399,0.006842279856505563,0.0022124413122867077,0.025328343748989738,582.8425894560384,1656.4720786829266,458.15631933599917,1351.1665194861334,11.344542125536245
400,0.006785921867616134,0.002501559084631398,0.025481311663606437,589.2711217391291,1669.3846853163027,444.8380602057399,1343.241503175151,11.35784201716218
401,0.006729261119151237,0.00279977326413402,0.02558598929166767,597.1079379570867,1681.658624998101,432.0944483229209,1334.1885467300735,11.315497170938963
402,0.0066713169551430905,0.0031119185392373583,0.025646073466030817,606.4343115653394,1693.5318742359414,419.68119664487926,1323.8937036264588,11.222475997274076
403,0.006828438584684616,0.003623324361520065,-0.01853366836191114,1573.9601396175321,788.3464771492597,1189.7746832278945,536.3267097872056,-24.025048386755604
404,0.0068969535535566145,0.003289665566284405,-0.018255318407380126,1557.0905157904954,783.2756792727504,1197.2617873621807,553.6276948080952,-24.141470088871447
405,0.006964494172688612,0.0029709296480866865,-0.01791522479646973,1539.5174135854336,780.1186215350899,1203.1878902146211,571.5445960545673,-24.190816982624238
406,0.007032303584623671,0.0026620400459832997,-0.017502291662850247,1520.8497404239242,778.9545480454077,1207.5538186505191,590.4694511994755,-24.166259018110985
407,0.00709971090122963,0.0023671749912048956,-0.01701360701615746,1501.173392917859,779.9927902030556,1210.160360645237,610.3057172724142,-24.060141711273694
408,0.007167345450405717,0.002085069909827551,-0.016435217953311803,1480.1713123532218,783.5077313699389,1210.8229898241216,631.3608102418714,-23.860011157165864
409,0.007235935547515854,0.0018149305437017867,-0.015746637930870586,1457.4141387569443,789.9384046029629,1209.2321838591156,654.0475089472664,-23.55316310016877
410,0.007305833252776818,0.0015587892150497463,-0.014922466217755991,1432.4724743659594,799.9321100156892,1204.8947853365648,678.768218360253,-23.106485639505685
411,0.007378316039541188,0.001316778020107992,-0.013916783800736446,1404.4488877747908,814.5378524643327,1197.0474594490436,706.3785862489353,-22.48409373528008
412,0.0074548274908641235,0.0010915240390639291,-0.012661687102048324,1372.0991874245242,835.3897684888686,1184.473188552597,738.0556949614678,-21.622341477413556
413,0.00753791674516432,0.0008871042034165255,-0.011040711495276249,1333.2744870245376,865.2757279723326,1165.0999557725722,775.8337613499783,-20.404111970725843
