,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma,Velocity
46,4556.191966623542,5440.486502838136,100.59156915525261,866.1597180964677,0.06182280554522006,0.03292977738907785,0.17814709315777544,0.16930476467378583,0.11747026082023354,-0.09684915302171711,0.004744067406287683,0.008206046436840649,115.69494084142279
47,4292.9366835887495,5161.7282413530465,93.66883313633821,844.4512894678884,0.07888894695859255,0.05487923794852953,0.17821924523902347,0.16902596892637511,0.11087461975712071,-0.09210465133287198,0.004269932071242655,0.008455128732976477,112.09968416623995
48,4586.918860367066,5536.228248965934,20.332845791461978,842.7428282304995,0.09776953183626497,0.07549379736262687,0.17938259084722605,0.16896501752171914,0.11835157388759975,-0.10044083415186673,0.0041276272068160175,0.00987138650368199,116.27748319868323
49,-520.4548770876626,853.1085591160403,-279.6137035590301,896.0658502538631,0.1152595962439382,0.09934729491056947,0.18341169994226605,0.17038445188898044,0.019347557179857672,0.004207350316576125,0.0035705275272430387,0.016932055517565985,0.6610365730160195
50,-489.7219193478703,465.84315639205903,56.143941039131164,874.5575847955602,0.1336996270708748,0.12064221459898643,0.17817342171221404,0.17009213987889849,0.01216313763877078,0.004035018587086369,0.0036321468188935738,0.010363697767125469,0.27494386589277753
51,-498.61145944563384,474.43424472209483,46.2495773905556,879.6334372051355,0.15211288500607262,0.14286290897005216,0.1783282366392884,0.17016153026235517,0.011577814938160855,0.0035051745228401494,0.0037192171350723,0.01053674282041569,1.2504873737403586
52,-502.3529368552157,486.18857810131135,39.41533531416246,886.0619145062486,0.17050596058922668,0.16509328746099652,0.17843227176352353,0.17025397948569052,0.011059079635850323,0.002877262378944588,0.003833337308342892,0.010650525444396272,0.07913086681183017
53,-509.57990026202845,484.2026918028334,34.110896990085394,885.2535225894576,0.19278289640429844,0.1834444762248748,0.1785186175519914,0.1702377034542652,0.010459176932483095,0.0023486640907531466,0.003814598814679049,0.010750724694309304,0.23744424881226978
54,-495.9702742544299,471.8105014150804,49.9649848462883,878.8382625328703,0.2149863785604088,0.2017849795521647,0.17826983650184533,0.1701515551444932,0.009736597126302522,0.001496855435499756,0.003708206555201072,0.01046816085256708,1.4524216879560632
55,-494.97781122571143,453.9439946372743,62.043002538667906,874.7830095010255,0.2372369698784069,0.2201064313670208,0.17808489705337965,0.17009348280203182,0.008888251122539376,0.0008719321140224855,0.003650077372942377,0.010242643259571893,0.28485907516194825
56,-473.28003059943455,436.63691906243434,85.272897590355,864.6031238250115,0.2594109268092935,0.23844319344830095,0.17772034760503325,0.16995697055015377,0.008096129223563616,-0.00010624679924043073,0.0034786035704210067,0.009832869263680792,0.4422621860261441
57,-511.34970698775294,246.1056231269681,215.5809120508432,864.5408536302076,0.2818313544518242,0.25636014657963857,0.17573539069869434,0.16995905716254162,0.004235977044158656,0.0003771254997874641,0.0037334889549877105,0.007253320600649026,0.4418987905375094
58,-513.3927630463357,350.008213073545,169.88701689307175,909.5248825775071,0.30406140694135514,0.2749701793331348,0.1764138961332004,0.17061337697909548,0.005445224710043587,-0.0005229259293709028,0.004511788849356124,0.00801862290437598,0.2353712052860114
59,-599.1924504008533,395.22322634804993,50.32678047336867,902.217363006956,0.3266359175871629,0.2933601650281802,0.17830462928451246,0.17044491937557113,0.0054992429054151115,0.00015007398963023618,0.004229389269275906,0.01030885652878979,0.4707724905721696
60,-437.21169408288176,382.62544769864377,149.71229631789708,851.9128481914938,0.34828003431625987,0.31180692755899386,0.1767152931950191,0.16979752328887246,0.0050442061597829446,-0.0032177010636177603,0.0033200733073971036,0.008636008215372016,0.4917647016928665
61,-342.15881748797574,772.7851032005553,-254.3821573912286,699.7505557912647,0.3701334562192484,0.3309164553351489,0.18305307805180718,0.1675279225138234,0.011271104295631051,-0.006458564446583991,-0.00024363363191493438,0.017042720365455503,0.6452641035038748
