,FL_Fz,FR_Fz,RL_Fz,RR_Fz,FL_SA,FR_SA,RL_SA,RR_SA,FL gamma,FR gamma,RL gamma,RR gamma
228,34.94687263419917,1009.3721036999389,440.1870352642645,1273.8856367916276,0.1570163782549882,0.12462119810533363,0.01576668562121568,0.019751433472334365,0.01654963468673636,-0.012808643432547034,0.011885708219434655,0.0017325706850952309
229,-1.084672596467044,1052.1815640471784,403.0716795276868,1304.2230774116115,0.17756068712750112,0.14131407550031466,0.017263553788369152,0.021058415869447768,0.016601572336128526,-0.012937877431900535,0.012398789193881975,0.002329933640650545
230,-33.27043190331426,1091.5797278959478,368.84403590739913,1331.2383164899745,0.1982808445044311,0.15818057829457266,0.018620370771542636,0.02222604860034133,0.0166100918020877,-0.013118978695403273,0.012852495581074725,0.002886803516663334
231,1137.6811533170028,-56.93999018810996,1350.164801222566,328.76089501206684,-0.1775974560513192,-0.21834763169309,-0.0437422194367518,-0.041167824468024895,0.012699921664454824,-0.017478439141477484,-0.0037629039287705376,-0.01326392232456132
232,1103.5504500207626,-30.027518188095428,1327.6855312357634,358.4583962953232,-0.16051572345711435,-0.19737352337673988,-0.04277817334941759,-0.03999399065942762,0.012451642036446168,-0.01754115859393122,-0.00326611928652631,-0.012882529769281175
233,1066.6511629448607,0.2909993784510334,1302.2469009428487,390.47779609726354,-0.1435795971705778,-0.17654319936266544,-0.0416980955697564,-0.038702751290092485,0.01225065203481231,-0.017568637077748542,-0.0027375685416279926,-0.0124466981664941
234,1027.2812490549345,33.66326909897634,1274.1540050868239,424.56833612301244,-0.12677993708888463,-0.15584728305088733,-0.04051058859932963,-0.03730373102300213,0.01209131544927976,-0.01756642693836891,-0.002180815056166513,-0.011962041125346606
235,985.6626652063965,69.77272427182663,1243.6843369651674,460.5471329206059,-0.110108245590142,-0.135276970590362,-0.03922351324336496,-0.03580517306987993,0.011968471792297994,-0.01753870837206526,-0.001598150676578111,-0.011433793501027363
236,941.9558718036693,108.33871278506592,1211.08655041484,498.2857243601958,-0.09355610722673897,-0.11482346594739379,-0.03784427091252075,-0.03421444518264957,0.011877456845693185,-0.017488553794003464,-0.0009908957752117508,-0.010866756090427135
237,896.9459601980827,149.83917794246736,1176.4950855610489,537.6568513919904,-0.07711768301547367,-0.09447744351499829,-0.03637775348095523,-0.03253820021816215,0.0118282873688558,-0.017431287619629053,-0.0003604146263304749,-0.010263801144108664
238,849.0557000928859,192.8779068943927,1140.0499644239148,578.9535036825569,-0.06079188969082848,-0.0742432702956431,-0.03482527110671311,-0.030771757613591532,0.011792580585159487,-0.017337702024217132,0.00029897167034017517,-0.009627885313853647
239,798.6365378942667,238.3208018408818,1101.5571412889494,622.4225940696595,-0.044588712274125114,-0.05412700407349577,-0.03317894985723659,-0.028907245620823387,0.01178570384855483,-0.017216484591704086,0.0009918174642622206,-0.008956209562694077
240,745.0256534958726,286.65613653493716,1060.6116710054603,668.6436140574795,-0.028530430068753533,-0.034149323639171766,-0.0314212848088964,-0.026924335361065848,0.011813700812342797,-0.017058421743219886,0.0017278320832573657,-0.008242171050790621
241,686.8918835936155,338.99205254021257,1016.2820235169642,718.7711154429579,-0.012667363364632072,-0.014357600746000055,-0.029512920542758468,-0.02477878004912043,0.011891072208666725,-0.016844792665764118,0.0025257220471707194,-0.007469979135752661
242,619.299839703316,399.7841143989567,964.7912907651195,777.0618302263608,0.006640635377917901,0.001209374751182487,-0.027296707026110586,-0.022296934657053957,0.01205474726718969,-0.01651782389221758,0.0034528888572110767,-0.006574029972326251
243,545.3497976173694,466.7265513522772,908.0563570779549,840.8043690461708,0.025674993238133374,0.016524155421808757,-0.024860992843133797,-0.019588948483098678,0.012321190908656765,-0.01609193093581363,0.0044635217910130465,-0.005586076453897798
244,464.8895927197472,541.0785799115706,844.900774780281,910.0681276821514,0.04445300082813336,0.031515022772678966,-0.02212984818668641,-0.016686891181268815,0.012716370615674084,-0.015585869356594052,0.005626683706378245,-0.004572930747367606
245,382.2210793043518,620.511341759502,777.1702378611254,981.0344161687754,0.06312230025383771,0.046320755211394046,-0.01919991456307302,-0.013736883893871074,0.013213239255464873,-0.015068373930649508,0.006884805976760654,-0.0035726170063414848
246,303.3759308080076,700.0841603369631,709.0337914386133,1048.4431925101662,0.0818658989897481,0.061232657363384124,-0.016307288586534567,-0.010893623907755563,0.013738854536351978,-0.014606581458827133,0.008066131578635038,-0.002546157226872394
