heave,roll,IA_change
-0.02032,-0.029670597,0.037524579
-0.01778,-0.029670597,0.035081118
-0.01524,-0.029670597,0.03281219
-0.0127,-0.029670597,0.030543262
-0.01016,-0.029670597,0.028099801
-0.00762,-0.029670597,0.02565634
-0.00508,-0.029670597,0.023387412
-0.00254,-0.029670597,0.020943951
0,-0.029670597,0.01850049
0.00254,-0.029670597,0.016057029
0.00508,-0.029670597,0.013439035
0.00762,-0.029670597,0.010995574
0.01016,-0.029670597,0.008552113
0.0127,-0.029670597,0.005934119
0.01524,-0.029670597,0.003316126
0.01778,-0.029670597,0.000872665
0.02032,-0.029670597,-0.001745329
0.02286,-0.029670597,-0.004363323
0.0254,-0.029670597,-0.00715585
0.02794,-0.029670597,-0.009773844
0.03048,-0.029670597,-0.012391838
0.03302,-0.029670597,-0.015184364
0.03556,-0.029670597,-0.017976891
0.0381,-0.029670597,-0.020769418
0.04064,-0.029670597,-0.023561945
0.04318,-0.029670597,-0.026354472
0.04572,-0.029670597,-0.029146999
0.04826,-0.029670597,-0.032114058
0.0508,-0.029670597,-0.034906585
-0.0508,-0.031415927,0.064751715
-0.04826,-0.031415927,0.06265732
-0.04572,-0.031415927,0.060562925
-0.04318,-0.031415927,0.05846853
-0.04064,-0.031415927,0.056199602
-0.0381,-0.031415927,0.054105207
-0.03556,-0.031415927,0.052010812
-0.03302,-0.031415927,0.049741884
-0.03048,-0.031415927,0.047472956
-0.02794,-0.031415927,0.045204028
-0.0254,-0.031415927,0.0429351
-0.02286,-0.031415927,0.040666172
-0.02032,-0.031415927,0.038397244
-0.01778,-0.031415927,0.036128316
-0.01524,-0.031415927,0.033859387
-0.0127,-0.031415927,0.031415927
-0.01016,-0.031415927,0.029146999
-0.00762,-0.031415927,0.026703538
-0.00508,-0.031415927,0.02443461
-0.00254,-0.031415927,0.021991149
0,-0.031415927,0.019547688
0.00254,-0.031415927,0.017104227
0.00508,-0.031415927,0.014660766
0.00762,-0.031415927,0.012042772
0.01016,-0.031415927,0.009599311
0.0127,-0.031415927,0.006981317
0.01524,-0.031415927,0.004537856
0.01778,-0.031415927,0.001919862
0.02032,-0.031415927,-0.000698132
0.02286,-0.031415927,-0.003316126
0.0254,-0.031415927,-0.005934119
0.02794,-0.031415927,-0.008552113
0.03048,-0.031415927,-0.01134464
0.03302,-0.031415927,-0.013962634
0.03556,-0.031415927,-0.016755161
0.0381,-0.031415927,-0.019547688
0.04064,-0.031415927,-0.022340214
0.04318,-0.031415927,-0.025132741
0.04572,-0.031415927,-0.027925268
0.04826,-0.031415927,-0.030892328
0.0508,-0.031415927,-0.033684855
-0.0508,-0.033161256,0.06562438
-0.04826,-0.033161256,0.063529985
-0.04572,-0.033161256,0.06143559
-0.04318,-0.033161256,0.059341195
-0.04064,-0.033161256,0.057246799
-0.0381,-0.033161256,0.054977871
-0.03556,-0.033161256,0.052883476
-0.03302,-0.033161256,0.050614548
-0.03048,-0.033161256,0.048520153
-0.02794,-0.033161256,0.046251225
-0.0254,-0.033161256,0.043982297
-0.02286,-0.033161256,0.041713369
-0.02032,-0.033161256,0.039444441
-0.01778,-0.033161256,0.037175513
-0.01524,-0.033161256,0.034906585
-0.0127,-0.033161256,0.032463124
-0.01016,-0.033161256,0.030194196
-0.00762,-0.033161256,0.027750735
-0.00508,-0.033161256,0.025481807
-0.00254,-0.033161256,0.023038346
0,-0.033161256,0.020594885
0.00254,-0.033161256,0.018151424
0.00508,-0.033161256,0.015707963
0.00762,-0.033161256,0.013089969
0.01016,-0.033161256,0.010646508
0.0127,-0.033161256,0.008203047
0.01524,-0.033161256,0.005585054
0.01778,-0.033161256,0.00296706
0.02032,-0.033161256,0.000349066
0.02286,-0.033161256,-0.002268928
0.0254,-0.033161256,-0.004886922
0.02794,-0.033161256,-0.007504916
0.03048,-0.033161256,-0.01012291
0.03302,-0.033161256,-0.012915436
0.03556,-0.033161256,-0.01553343
0.0381,-0.033161256,-0.018325957
0.04064,-0.033161256,-0.021118484
0.04318,-0.033161256,-0.023911011
0.04572,-0.033161256,-0.026703538
0.04826,-0.033161256,-0.029670597
0.0508,-0.033161256,-0.032463124
-0.0508,-0.034906585,0.066671577
-0.04826,-0.034906585,0.064577182
-0.04572,-0.034906585,0.062308254
-0.04318,-0.034906585,0.060213859
-0.04064,-0.034906585,0.058119464
-0.0381,-0.034906585,0.056025069
-0.03556,-0.034906585,0.053756141
-0.03302,-0.034906585,0.051661746
-0.03048,-0.034906585,0.049392818
-0.02794,-0.034906585,0.04712389
-0.0254,-0.034906585,0.045029495
-0.02286,-0.034906585,0.042760567
-0.02032,-0.034906585,0.040491639
-0.01778,-0.034906585,0.038222711
-0.01524,-0.034906585,0.03577925
-0.0127,-0.034906585,0.033510322
-0.01016,-0.034906585,0.031241394
-0.00762,-0.034906585,0.028797933
-0.00508,-0.034906585,0.026354472
-0.00254,-0.034906585,0.024085544
0,-0.034906585,0.021642083
0.00254,-0.034906585,0.019198622
0.00508,-0.034906585,0.016755161
0.00762,-0.034906585,0.0143117
0.01016,-0.034906585,0.011693706
0.0127,-0.034906585,0.009250245
0.01524,-0.034906585,0.006632251
0.01778,-0.034906585,0.00418879
0.02032,-0.034906585,0.001570796
0.02286,-0.034906585,-0.001047198
0.0254,-0.034906585,-0.003665191
0.02794,-0.034906585,-0.006283185
0.03048,-0.034906585,-0.009075712
0.03302,-0.034906585,-0.011693706
0.03556,-0.034906585,-0.014486233
0.0381,-0.034906585,-0.017104227
0.04064,-0.034906585,-0.019896753
0.04318,-0.034906585,-0.02268928
0.04572,-0.034906585,-0.025481807
0.04826,-0.034906585,-0.028448867
0.0508,-0.034906585,-0.031241394
