heave,roll,IA_change
-0.9,0,-0.022514747
-0.8,0,-0.020071286
-0.7,0,-0.017627825
-0.6,0,-0.015184364
-0.5,0,-0.012740904
-0.4,0,-0.01012291
-0.3,0,-0.007679449
-0.2,0,-0.005061455
-0.1,0,-0.002617994
0,0,0
0.1,0,0.002617994
0.2,0,0.005235988
0.3,0,0.007853982
0.4,0,0.010471976
0.5,0,0.013264502
0.6,0,0.015882496
0.7,0,0.018675023
0.8,0,0.02146755
0.9,0,0.024260077
1,0,0.027052603
1.1,0,0.02984513
1.2,0,0.032637657
1.3,0,0.035604717
1.4,0,0.038397244
1.5,0,0.041364303
1.6,0,0.044331363
1.7,0,0.047298423
1.8,0,0.050440015
1.9,0,0.053407075
2,0,0.056548668
-2,-0.001745329,-0.046949357
-1.9,-0.001745329,-0.044680429
-1.8,-0.001745329,-0.042411501
-1.7,-0.001745329,-0.040142573
-1.6,-0.001745329,-0.037873645
-1.5,-0.001745329,-0.035604717
-1.4,-0.001745329,-0.033335789
-1.3,-0.001745329,-0.031066861
-1.2,-0.001745329,-0.0286234
-1.1,-0.001745329,-0.026179939
-1,-0.001745329,-0.023911011
-0.9,-0.001745329,-0.02146755
-0.8,-0.001745329,-0.019024089
-0.7,-0.001745329,-0.016580628
-0.6,-0.001745329,-0.014137167
-0.5,-0.001745329,-0.011693706
-0.4,-0.001745329,-0.009075712
-0.3,-0.001745329,-0.006632251
-0.2,-0.001745329,-0.004014257
-0.1,-0.001745329,-0.001396263
0,-0.001745329,0.001047198
0.1,-0.001745329,0.003665191
0.2,-0.001745329,0.006283185
0.3,-0.001745329,0.009075712
0.4,-0.001745329,0.011693706
0.5,-0.001745329,0.0143117
0.6,-0.001745329,0.017104227
0.7,-0.001745329,0.019896753
0.8,-0.001745329,0.02268928
0.9,-0.001745329,0.025481807
1,-0.001745329,0.028274334
1.1,-0.001745329,0.031066861
1.2,-0.001745329,0.033859387
1.3,-0.001745329,0.036826447
1.4,-0.001745329,0.039793507
1.5,-0.001745329,0.042586034
1.6,-0.001745329,0.045553093
1.7,-0.001745329,0.048694686
1.8,-0.001745329,0.051661746
1.9,-0.001745329,0.054628806
2,-0.001745329,0.057770398
-2,-0.003490659,-0.046076692
-1.9,-0.003490659,-0.043807764
-1.8,-0.003490659,-0.041538836
-1.7,-0.003490659,-0.039269908
-1.6,-0.003490659,-0.03700098
-1.5,-0.003490659,-0.034557519
-1.4,-0.003490659,-0.032288591
-1.3,-0.003490659,-0.030019663
-1.2,-0.003490659,-0.027576202
-1.1,-0.003490659,-0.025132741
-1,-0.003490659,-0.022863813
-0.9,-0.003490659,-0.020420352
-0.8,-0.003490659,-0.017976891
-0.7,-0.003490659,-0.01553343
-0.6,-0.003490659,-0.013089969
-0.5,-0.003490659,-0.010471976
-0.4,-0.003490659,-0.008028515
-0.3,-0.003490659,-0.005410521
-0.2,-0.003490659,-0.00296706
-0.1,-0.003490659,-0.000349066
0,-0.003490659,0.002268928
0.1,-0.003490659,0.004886922
0.2,-0.003490659,0.007504916
0.3,-0.003490659,0.01012291
0.4,-0.003490659,0.012915436
0.5,-0.003490659,0.01553343
0.6,-0.003490659,0.018325957
0.7,-0.003490659,0.021118484
0.8,-0.003490659,0.023736478
0.9,-0.003490659,0.026529005
1,-0.003490659,0.029496064
1.1,-0.003490659,0.032288591
1.2,-0.003490659,0.035081118
1.3,-0.003490659,0.038048178
1.4,-0.003490659,0.041015237
1.5,-0.003490659,0.043982297
1.6,-0.003490659,0.046949357
1.7,-0.003490659,0.049916417
1.8,-0.003490659,0.052883476
1.9,-0.003490659,0.056025069
2,-0.003490659,0.059166662
-2,-0.005235988,-0.045029495
-1.9,-0.005235988,-0.042760567
-1.8,-0.005235988,-0.040491639
-1.7,-0.005235988,-0.038222711
-1.6,-0.005235988,-0.035953783
-1.5,-0.005235988,-0.033684855
-1.4,-0.005235988,-0.031241394
-1.3,-0.005235988,-0.028972466
-1.2,-0.005235988,-0.026529005
-1.1,-0.005235988,-0.024260077
-1,-0.005235988,-0.021816616
-0.9,-0.005235988,-0.019373155
-0.8,-0.005235988,-0.016929694
-0.7,-0.005235988,-0.014486233
-0.6,-0.005235988,-0.011868239
-0.5,-0.005235988,-0.009424778
-0.4,-0.005235988,-0.006981317
-0.3,-0.005235988,-0.004363323
-0.2,-0.005235988,-0.001745329
-0.1,-0.005235988,0.000698132
0,-0.005235988,0.003316126
0.1,-0.005235988,0.005934119
0.2,-0.005235988,0.008726646
0.3,-0.005235988,0.01134464
0.4,-0.005235988,0.013962634
0.5,-0.005235988,0.016755161
0.6,-0.005235988,0.019547688
0.7,-0.005235988,0.022165682
0.8,-0.005235988,0.024958208
0.9,-0.005235988,0.027750735
1,-0.005235988,0.030717795
1.1,-0.005235988,0.033510322
1.2,-0.005235988,0.036302848
1.3,-0.005235988,0.039269908
1.4,-0.005235988,0.042236968
1.5,-0.005235988,0.045204028
1.6,-0.005235988,0.048171087
1.7,-0.005235988,0.051138147
1.8,-0.005235988,0.05427974
1.9,-0.005235988,0.057246799
2,-0.005235988,0.060388392
-2,-0.006981317,-0.043982297
-1.9,-0.006981317,-0.041713369
-1.8,-0.006981317,-0.039444441
-1.7,-0.006981317,-0.037175513
-1.6,-0.006981317,-0.034906585
-1.5,-0.006981317,-0.032637657
-1.4,-0.006981317,-0.030194196
-1.3,-0.006981317,-0.027925268
-1.2,-0.006981317,-0.025481807
-1.1,-0.006981317,-0.023212879
-1,-0.006981317,-0.020769418
-0.9,-0.006981317,-0.018325957
-0.8,-0.006981317,-0.015882496
-0.7,-0.006981317,-0.013439035
-0.6,-0.006981317,-0.010821041
-0.5,-0.006981317,-0.00837758
-0.4,-0.006981317,-0.005759587
-0.3,-0.006981317,-0.003316126
-0.2,-0.006981317,-0.000698132
-0.1,-0.006981317,0.001919862
0,-0.006981317,0.004537856
0.1,-0.006981317,0.00715585
0.2,-0.006981317,0.009773844
0.3,-0.006981317,0.012391838
0.4,-0.006981317,0.015184364
0.5,-0.006981317,0.017976891
0.6,-0.006981317,0.020594885
0.7,-0.006981317,0.023387412
0.8,-0.006981317,0.026179939
0.9,-0.006981317,0.028972466
1,-0.006981317,0.031939525
1.1,-0.006981317,0.034732052
1.2,-0.006981317,0.037699112
1.3,-0.006981317,0.040491639
1.4,-0.006981317,0.043458698
1.5,-0.006981317,0.046425758
1.6,-0.006981317,0.049392818
1.7,-0.006981317,0.05253441
1.8,-0.006981317,0.05550147
1.9,-0.006981317,0.058643063
2,-0.006981317,0.061784656
-2,-0.008726646,-0.043109633
-1.9,-0.008726646,-0.040840704
-1.8,-0.008726646,-0.038571776
-1.7,-0.008726646,-0.036302848
-1.6,-0.008726646,-0.033859387
-1.5,-0.008726646,-0.031590459
-1.4,-0.008726646,-0.029321531
-1.3,-0.008726646,-0.02687807
-1.2,-0.008726646,-0.02443461
-1.1,-0.008726646,-0.022165682
-1,-0.008726646,-0.019722221
-0.9,-0.008726646,-0.01727876
-0.8,-0.008726646,-0.014835299
-0.7,-0.008726646,-0.012217305
-0.6,-0.008726646,-0.009773844
-0.5,-0.008726646,-0.007330383
-0.4,-0.008726646,-0.004712389
-0.3,-0.008726646,-0.002094395
-0.2,-0.008726646,0.000349066
-0.1,-0.008726646,0.00296706
0,-0.008726646,0.005585054
0.1,-0.008726646,0.008203047
0.2,-0.008726646,0.010995574
0.3,-0.008726646,0.013613568
0.4,-0.008726646,0.016406095
0.5,-0.008726646,0.019024089
0.6,-0.008726646,0.021816616
0.7,-0.008726646,0.024609142
0.8,-0.008726646,0.027401669
0.9,-0.008726646,0.030194196
1,-0.008726646,0.033161256
1.1,-0.008726646,0.035953783
1.2,-0.008726646,0.038920842
1.3,-0.008726646,0.041713369
1.4,-0.008726646,0.044680429
1.5,-0.008726646,0.047647489
1.6,-0.008726646,0.050789081
1.7,-0.008726646,0.053756141
1.8,-0.008726646,0.056897734
1.9,-0.008726646,0.059864793
2,-0.008726646,0.063006386
-2,-0.010471976,-0.042062435
-1.9,-0.010471976,-0.039793507
-1.8,-0.010471976,-0.037524579
-1.7,-0.010471976,-0.035255651
-1.6,-0.010471976,-0.032986723
-1.5,-0.010471976,-0.030543262
-1.4,-0.010471976,-0.028274334
-1.3,-0.010471976,-0.025830873
-1.2,-0.010471976,-0.023387412
-1.1,-0.010471976,-0.020943951
-1,-0.010471976,-0.018675023
-0.9,-0.010471976,-0.016231562
-0.8,-0.010471976,-0.013613568
-0.7,-0.010471976,-0.011170107
-0.6,-0.010471976,-0.008726646
-0.5,-0.010471976,-0.006108652
-0.4,-0.010471976,-0.003665191
-0.3,-0.010471976,-0.001047198
-0.2,-0.010471976,0.001570796
-0.1,-0.010471976,0.00418879
0,-0.010471976,0.006806784
0.1,-0.010471976,0.009424778
0.2,-0.010471976,0.012042772
0.3,-0.010471976,0.014835299
0.4,-0.010471976,0.017453293
0.5,-0.010471976,0.020245819
0.6,-0.010471976,0.023038346
0.7,-0.010471976,0.025830873
0.8,-0.010471976,0.0286234
0.9,-0.010471976,0.031415927
1,-0.010471976,0.034382986
1.1,-0.010471976,0.037175513
1.2,-0.010471976,0.040142573
1.3,-0.010471976,0.043109633
1.4,-0.010471976,0.046076692
1.5,-0.010471976,0.049043752
1.6,-0.010471976,0.052010812
1.7,-0.010471976,0.055152404
1.8,-0.010471976,0.058119464
1.9,-0.010471976,0.061261057
2,-0.010471976,0.064402649
-2,-0.012217305,-0.041015237
-1.9,-0.012217305,-0.038746309
-1.8,-0.012217305,-0.036477381
-1.7,-0.012217305,-0.034208453
-1.6,-0.012217305,-0.031939525
-1.5,-0.012217305,-0.029496064
-1.4,-0.012217305,-0.027227136
-1.3,-0.012217305,-0.024783675
-1.2,-0.012217305,-0.022340214
-1.1,-0.012217305,-0.019896753
-1,-0.012217305,-0.017453293
-0.9,-0.012217305,-0.015009832
-0.8,-0.012217305,-0.012566371
-0.7,-0.012217305,-0.01012291
-0.6,-0.012217305,-0.007679449
-0.5,-0.012217305,-0.005061455
-0.4,-0.012217305,-0.002443461
-0.3,-0.012217305,0
-0.2,-0.012217305,0.002617994
-0.1,-0.012217305,0.005235988
0,-0.012217305,0.007853982
0.1,-0.012217305,0.010646508
0.2,-0.012217305,0.013264502
0.3,-0.012217305,0.016057029
0.4,-0.012217305,0.018675023
0.5,-0.012217305,0.02146755
0.6,-0.012217305,0.024260077
0.7,-0.012217305,0.027052603
0.8,-0.012217305,0.02984513
0.9,-0.012217305,0.032637657
1,-0.012217305,0.035604717
1.1,-0.012217305,0.038397244
1.2,-0.012217305,0.041364303
1.3,-0.012217305,0.044331363
1.4,-0.012217305,0.047298423
1.5,-0.012217305,0.050265482
1.6,-0.012217305,0.053232542
1.7,-0.012217305,0.056374135
1.8,-0.012217305,0.059515727
1.9,-0.012217305,0.062482787
2,-0.012217305,0.06562438
-2,-0.013962634,-0.040142573
-1.9,-0.013962634,-0.037873645
-1.8,-0.013962634,-0.035604717
-1.7,-0.013962634,-0.033161256
-1.6,-0.013962634,-0.030892328
-1.5,-0.013962634,-0.028448867
-1.4,-0.013962634,-0.026179939
-1.3,-0.013962634,-0.023736478
-1.2,-0.013962634,-0.021293017
-1.1,-0.013962634,-0.018849556
-1,-0.013962634,-0.016406095
-0.9,-0.013962634,-0.013962634
-0.8,-0.013962634,-0.011519173
-0.7,-0.013962634,-0.009075712
-0.6,-0.013962634,-0.006457718
-0.5,-0.013962634,-0.004014257
-0.4,-0.013962634,-0.001396263
-0.3,-0.013962634,0.00122173
-0.2,-0.013962634,0.003839724
-0.1,-0.013962634,0.006457718
0,-0.013962634,0.009075712
0.1,-0.013962634,0.011693706
0.2,-0.013962634,0.014486233
0.3,-0.013962634,0.017104227
0.4,-0.013962634,0.019896753
0.5,-0.013962634,0.02268928
0.6,-0.013962634,0.025481807
0.7,-0.013962634,0.028274334
0.8,-0.013962634,0.031066861
0.9,-0.013962634,0.033859387
1,-0.013962634,0.036826447
1.1,-0.013962634,0.039618974
1.2,-0.013962634,0.042586034
1.3,-0.013962634,0.045553093
1.4,-0.013962634,0.048520153
1.5,-0.013962634,0.051487213
1.6,-0.013962634,0.054628806
1.7,-0.013962634,0.057595865
1.8,-0.013962634,0.060737458
1.9,-0.013962634,0.063879051
2,-0.013962634,0.067020643
-2,-0.015707963,-0.039095375
-1.9,-0.015707963,-0.036826447
-1.8,-0.015707963,-0.034557519
-1.7,-0.015707963,-0.032114058
-1.6,-0.015707963,-0.02984513
-1.5,-0.015707963,-0.027401669
-1.4,-0.015707963,-0.025132741
-1.3,-0.015707963,-0.02268928
-1.2,-0.015707963,-0.020245819
-1.1,-0.015707963,-0.017802358
-1,-0.015707963,-0.015358897
-0.9,-0.015707963,-0.012915436
-0.8,-0.015707963,-0.010471976
-0.7,-0.015707963,-0.007853982
-0.6,-0.015707963,-0.005410521
-0.5,-0.015707963,-0.002792527
-0.4,-0.015707963,-0.000349066
-0.3,-0.015707963,0.002268928
-0.2,-0.015707963,0.004886922
-0.1,-0.015707963,0.007504916
0,-0.015707963,0.010297443
0.1,-0.015707963,0.012915436
0.2,-0.015707963,0.01553343
0.3,-0.015707963,0.018325957
0.4,-0.015707963,0.021118484
0.5,-0.015707963,0.023911011
0.6,-0.015707963,0.026703538
0.7,-0.015707963,0.029496064
0.8,-0.015707963,0.032288591
0.9,-0.015707963,0.035081118
1,-0.015707963,0.038048178
1.1,-0.015707963,0.041015237
1.2,-0.015707963,0.043807764
1.3,-0.015707963,0.046774824
1.4,-0.015707963,0.049916417
1.5,-0.015707963,0.052883476
1.6,-0.015707963,0.055850536
1.7,-0.015707963,0.058992129
1.8,-0.015707963,0.062133721
1.9,-0.015707963,0.065275314
2,-0.015707963,0.068416907
-2,-0.017453293,-0.038048178
-1.9,-0.017453293,-0.03577925
-1.8,-0.017453293,-0.033510322
-1.7,-0.017453293,-0.031241394
-1.6,-0.017453293,-0.028797933
-1.5,-0.017453293,-0.026354472
-1.4,-0.017453293,-0.024085544
-1.3,-0.017453293,-0.021642083
-1.2,-0.017453293,-0.019198622
-1.1,-0.017453293,-0.016755161
-1,-0.017453293,-0.0143117
-0.9,-0.017453293,-0.011868239
-0.8,-0.017453293,-0.009424778
-0.7,-0.017453293,-0.006806784
-0.6,-0.017453293,-0.004363323
-0.5,-0.017453293,-0.001745329
-0.4,-0.017453293,0.000872665
-0.3,-0.017453293,0.003490659
-0.2,-0.017453293,0.006108652
-0.1,-0.017453293,0.008726646
0,-0.017453293,0.01134464
0.1,-0.017453293,0.014137167
0.2,-0.017453293,0.016755161
0.3,-0.017453293,0.019547688
0.4,-0.017453293,0.022340214
0.5,-0.017453293,0.024958208
0.6,-0.017453293,0.027750735
0.7,-0.017453293,0.030717795
0.8,-0.017453293,0.033510322
0.9,-0.017453293,0.036302848
1,-0.017453293,0.039269908
1.1,-0.017453293,0.042236968
1.2,-0.017453293,0.045204028
1.3,-0.017453293,0.048171087
1.4,-0.017453293,0.051138147
1.5,-0.017453293,0.054105207
1.6,-0.017453293,0.057246799
1.7,-0.017453293,0.060213859
1.8,-0.017453293,0.063355452
1.9,-0.017453293,0.066497045
2,-0.017453293,0.069638637
-2,-0.019198622,-0.037175513
-1.9,-0.019198622,-0.034732052
-1.8,-0.019198622,-0.032463124
-1.7,-0.019198622,-0.030194196
-1.6,-0.019198622,-0.027750735
-1.5,-0.019198622,-0.025481807
-1.4,-0.019198622,-0.023038346
-1.3,-0.019198622,-0.020594885
-1.2,-0.019198622,-0.018151424
-1.1,-0.019198622,-0.015707963
-1,-0.019198622,-0.013264502
-0.9,-0.019198622,-0.010821041
-0.8,-0.019198622,-0.008203047
-0.7,-0.019198622,-0.005759587
-0.6,-0.019198622,-0.003141593
-0.5,-0.019198622,-0.000698132
-0.4,-0.019198622,0.001919862
-0.3,-0.019198622,0.004537856
-0.2,-0.019198622,0.00715585
-0.1,-0.019198622,0.009948377
0,-0.019198622,0.012566371
0.1,-0.019198622,0.015184364
0.2,-0.019198622,0.017976891
0.3,-0.019198622,0.020769418
0.4,-0.019198622,0.023387412
0.5,-0.019198622,0.026179939
0.6,-0.019198622,0.028972466
0.7,-0.019198622,0.031939525
0.8,-0.019198622,0.034732052
0.9,-0.019198622,0.037699112
1,-0.019198622,0.040491639
1.1,-0.019198622,0.043458698
1.2,-0.019198622,0.046425758
1.3,-0.019198622,0.049392818
1.4,-0.019198622,0.052359878
1.5,-0.019198622,0.05550147
1.6,-0.019198622,0.05846853
1.7,-0.019198622,0.061610123
1.8,-0.019198622,0.064751715
1.9,-0.019198622,0.067893308
2,-0.019198622,0.071034901
-2,-0.020943951,-0.036128316
-1.9,-0.020943951,-0.033859387
-1.8,-0.020943951,-0.031415927
-1.7,-0.020943951,-0.029146999
-1.6,-0.020943951,-0.026703538
-1.5,-0.020943951,-0.02443461
-1.4,-0.020943951,-0.021991149
-1.3,-0.020943951,-0.019547688
-1.2,-0.020943951,-0.017104227
-1.1,-0.020943951,-0.014660766
-1,-0.020943951,-0.012217305
-0.9,-0.020943951,-0.009599311
-0.8,-0.020943951,-0.00715585
-0.7,-0.020943951,-0.004537856
-0.6,-0.020943951,-0.002094395
-0.5,-0.020943951,0.000523599
-0.4,-0.020943951,0.003141593
-0.3,-0.020943951,0.005759587
-0.2,-0.020943951,0.00837758
-0.1,-0.020943951,0.010995574
0,-0.020943951,0.013613568
0.1,-0.020943951,0.016406095
0.2,-0.020943951,0.019198622
0.3,-0.020943951,0.021816616
0.4,-0.020943951,0.024609142
0.5,-0.020943951,0.027401669
0.6,-0.020943951,0.030194196
0.7,-0.020943951,0.033161256
0.8,-0.020943951,0.035953783
0.9,-0.020943951,0.038920842
1,-0.020943951,0.041713369
1.1,-0.020943951,0.044680429
1.2,-0.020943951,0.047647489
1.3,-0.020943951,0.050614548
1.4,-0.020943951,0.053756141
1.5,-0.020943951,0.056723201
1.6,-0.020943951,0.059864793
1.7,-0.020943951,0.063006386
1.8,-0.020943951,0.066147979
1.9,-0.020943951,0.069289571
2,-0.020943951,0.072431164
-2,-0.02268928,-0.035081118
-1.9,-0.02268928,-0.03281219
-1.8,-0.02268928,-0.030368729
-1.7,-0.02268928,-0.028099801
-1.6,-0.02268928,-0.02565634
-1.5,-0.02268928,-0.023387412
-1.4,-0.02268928,-0.020943951
-1.3,-0.02268928,-0.01850049
-1.2,-0.02268928,-0.016057029
-1.1,-0.02268928,-0.013613568
-1,-0.02268928,-0.010995574
-0.9,-0.02268928,-0.008552113
-0.8,-0.02268928,-0.006108652
-0.7,-0.02268928,-0.003490659
-0.6,-0.02268928,-0.000872665
-0.5,-0.02268928,0.001570796
-0.4,-0.02268928,0.00418879
-0.3,-0.02268928,0.006806784
-0.2,-0.02268928,0.009424778
-0.1,-0.02268928,0.012217305
0,-0.02268928,0.014835299
0.1,-0.02268928,0.017627825
0.2,-0.02268928,0.020245819
0.3,-0.02268928,0.023038346
0.4,-0.02268928,0.025830873
0.5,-0.02268928,0.0286234
0.6,-0.02268928,0.031415927
0.7,-0.02268928,0.034382986
0.8,-0.02268928,0.037175513
0.9,-0.02268928,0.040142573
1,-0.02268928,0.043109633
1.1,-0.02268928,0.045902159
1.2,-0.02268928,0.049043752
1.3,-0.02268928,0.052010812
1.4,-0.02268928,0.054977871
1.5,-0.02268928,0.058119464
1.6,-0.02268928,0.061086524
1.7,-0.02268928,0.064228116
1.8,-0.02268928,0.067369709
1.9,-0.02268928,0.070511302
2,-0.02268928,0.073827427
-2,-0.02443461,-0.03403392
-1.9,-0.02443461,-0.031764992
-1.8,-0.02443461,-0.029321531
-1.7,-0.02443461,-0.027052603
-1.6,-0.02443461,-0.024609142
-1.5,-0.02443461,-0.022340214
-1.4,-0.02443461,-0.019896753
-1.3,-0.02443461,-0.017453293
-1.2,-0.02443461,-0.015009832
-1.1,-0.02443461,-0.012566371
-1,-0.02443461,-0.009948377
-0.9,-0.02443461,-0.007504916
-0.8,-0.02443461,-0.004886922
-0.7,-0.02443461,-0.002443461
-0.6,-0.02443461,0.000174533
-0.5,-0.02443461,0.002792527
-0.4,-0.02443461,0.005410521
-0.3,-0.02443461,0.008028515
-0.2,-0.02443461,0.010646508
-0.1,-0.02443461,0.013264502
0,-0.02443461,0.016057029
0.1,-0.02443461,0.018675023
0.2,-0.02443461,0.02146755
0.3,-0.02443461,0.024260077
0.4,-0.02443461,0.027052603
0.5,-0.02443461,0.02984513
0.6,-0.02443461,0.032637657
0.7,-0.02443461,0.035604717
0.8,-0.02443461,0.038397244
0.9,-0.02443461,0.041364303
1,-0.02443461,0.044331363
1.1,-0.02443461,0.047298423
1.2,-0.02443461,0.050265482
1.3,-0.02443461,0.053232542
1.4,-0.02443461,0.056374135
1.5,-0.02443461,0.059341195
1.6,-0.02443461,0.062482787
1.7,-0.02443461,0.06562438
1.8,-0.02443461,0.068765973
1.9,-0.02443461,0.071907565
2,-0.02443461,0.075223691
-2,-0.026179939,-0.032986723
-1.9,-0.026179939,-0.030717795
-1.8,-0.026179939,-0.028448867
-1.7,-0.026179939,-0.026005406
-1.6,-0.026179939,-0.023561945
-1.5,-0.026179939,-0.021118484
-1.4,-0.026179939,-0.018849556
-1.3,-0.026179939,-0.016406095
-1.2,-0.026179939,-0.013788101
-1.1,-0.026179939,-0.01134464
-1,-0.026179939,-0.008901179
-0.9,-0.026179939,-0.006457718
-0.8,-0.026179939,-0.003839724
-0.7,-0.026179939,-0.00122173
-0.6,-0.026179939,0.00122173
-0.5,-0.026179939,0.003839724
-0.4,-0.026179939,0.006457718
-0.3,-0.026179939,0.009075712
-0.2,-0.026179939,0.011868239
-0.1,-0.026179939,0.014486233
0,-0.026179939,0.01727876
0.1,-0.026179939,0.019896753
0.2,-0.026179939,0.02268928
0.3,-0.026179939,0.025481807
0.4,-0.026179939,0.028274334
0.5,-0.026179939,0.031066861
0.6,-0.026179939,0.033859387
0.7,-0.026179939,0.036826447
0.8,-0.026179939,0.039618974
0.9,-0.026179939,0.042586034
1,-0.026179939,0.045553093
1.1,-0.026179939,0.048520153
1.2,-0.026179939,0.051487213
1.3,-0.026179939,0.054628806
1.4,-0.026179939,0.057595865
1.5,-0.026179939,0.060737458
1.6,-0.026179939,0.063879051
1.7,-0.026179939,0.06684611
1.8,-0.026179939,0.070162236
1.9,-0.026179939,0.073303829
2,-0.026179939,0.076445421
-2,-0.027925268,-0.032114058
-1.9,-0.027925268,-0.029670597
-1.8,-0.027925268,-0.027401669
-1.7,-0.027925268,-0.024958208
-1.6,-0.027925268,-0.022514747
-1.5,-0.027925268,-0.020071286
-1.4,-0.027925268,-0.017627825
-1.3,-0.027925268,-0.015184364
-1.2,-0.027925268,-0.012740904
-1.1,-0.027925268,-0.010297443
-1,-0.027925268,-0.007853982
-0.9,-0.027925268,-0.005235988
-0.8,-0.027925268,-0.002792527
-0.7,-0.027925268,-0.000174533
-0.6,-0.027925268,0.002443461
-0.5,-0.027925268,0.005061455
-0.4,-0.027925268,0.007679449
-0.3,-0.027925268,0.010297443
-0.2,-0.027925268,0.012915436
-0.1,-0.027925268,0.015707963
0,-0.027925268,0.018325957
0.1,-0.027925268,0.021118484
0.2,-0.027925268,0.023911011
0.3,-0.027925268,0.026703538
0.4,-0.027925268,0.029496064
0.5,-0.027925268,0.032288591
0.6,-0.027925268,0.035081118
0.7,-0.027925268,0.038048178
0.8,-0.027925268,0.041015237
0.9,-0.027925268,0.043807764
1,-0.027925268,0.046774824
1.1,-0.027925268,0.049741884
1.2,-0.027925268,0.052883476
1.3,-0.027925268,0.055850536
1.4,-0.027925268,0.058992129
1.5,-0.027925268,0.061959188
1.6,-0.027925268,0.065100781
1.7,-0.027925268,0.068242374
1.8,-0.027925268,0.071383966
1.9,-0.027925268,0.074700092
2,-0.027925268,0.077841685
-2,-0.029670597,-0.031066861
-1.9,-0.029670597,-0.0286234
-1.8,-0.029670597,-0.026354472
-1.7,-0.029670597,-0.023911011
-1.6,-0.029670597,-0.02146755
-1.5,-0.029670597,-0.019024089
-1.4,-0.029670597,-0.016580628
-1.3,-0.029670597,-0.014137167
-1.2,-0.029670597,-0.011693706
-1.1,-0.029670597,-0.009250245
-1,-0.029670597,-0.006632251
-0.9,-0.029670597,-0.00418879
-0.8,-0.029670597,-0.001570796
-0.7,-0.029670597,0.001047198
-0.6,-0.029670597,0.003490659
-0.5,-0.029670597,0.006108652
-0.4,-0.029670597,0.008901179
-0.3,-0.029670597,0.011519173
-0.2,-0.029670597,0.014137167
-0.1,-0.029670597,0.016929694
0,-0.029670597,0.019547688
0.1,-0.029670597,0.022340214
0.2,-0.029670597,0.025132741
0.3,-0.029670597,0.027925268
0.4,-0.029670597,0.030717795
0.5,-0.029670597,0.033510322
0.6,-0.029670597,0.036477381
0.7,-0.029670597,0.039269908
0.8,-0.029670597,0.042236968
0.9,-0.029670597,0.045204028
1,-0.029670597,0.048171087
1.1,-0.029670597,0.051138147
1.2,-0.029670597,0.054105207
1.3,-0.029670597,0.057246799
1.4,-0.029670597,0.060213859
1.5,-0.029670597,0.063355452
1.6,-0.029670597,0.066497045
1.7,-0.029670597,0.069638637
1.8,-0.029670597,0.07278023
1.9,-0.029670597,0.076096355
2,-0.029670597,0.079237948
-2,-0.031415927,-0.030019663
-1.9,-0.031415927,-0.027576202
-1.8,-0.031415927,-0.025307274
-1.7,-0.031415927,-0.022863813
-1.6,-0.031415927,-0.020420352
-1.5,-0.031415927,-0.017976891
-1.4,-0.031415927,-0.01553343
-1.3,-0.031415927,-0.013089969
-1.2,-0.031415927,-0.010646508
-1.1,-0.031415927,-0.008028515
-1,-0.031415927,-0.005585054
-0.9,-0.031415927,-0.00296706
-0.8,-0.031415927,-0.000523599
-0.7,-0.031415927,0.002094395
-0.6,-0.031415927,0.004712389
-0.5,-0.031415927,0.007330383
-0.4,-0.031415927,0.009948377
-0.3,-0.031415927,0.012566371
-0.2,-0.031415927,0.015358897
-0.1,-0.031415927,0.017976891
0,-0.031415927,0.020769418
0.1,-0.031415927,0.023561945
0.2,-0.031415927,0.026354472
0.3,-0.031415927,0.029146999
0.4,-0.031415927,0.031939525
0.5,-0.031415927,0.034732052
0.6,-0.031415927,0.037699112
0.7,-0.031415927,0.040491639
0.8,-0.031415927,0.043458698
0.9,-0.031415927,0.046425758
1,-0.031415927,0.049392818
1.1,-0.031415927,0.052359878
1.2,-0.031415927,0.05550147
1.3,-0.031415927,0.05846853
1.4,-0.031415927,0.061610123
1.5,-0.031415927,0.064577182
1.6,-0.031415927,0.067718775
1.7,-0.031415927,0.071034901
1.8,-0.031415927,0.074176493
1.9,-0.031415927,0.077318086
2,-0.031415927,0.080634211
-2,-0.033161256,-0.028972466
-1.9,-0.033161256,-0.026529005
-1.8,-0.033161256,-0.024260077
-1.7,-0.033161256,-0.021816616
-1.6,-0.033161256,-0.019373155
-1.5,-0.033161256,-0.016929694
-1.4,-0.033161256,-0.014486233
-1.3,-0.033161256,-0.012042772
-1.2,-0.033161256,-0.009599311
-1.1,-0.033161256,-0.006981317
-1,-0.033161256,-0.004537856
-0.9,-0.033161256,-0.001919862
-0.8,-0.033161256,0.000698132
-0.7,-0.033161256,0.003316126
-0.6,-0.033161256,0.005759587
-0.5,-0.033161256,0.008552113
-0.4,-0.033161256,0.011170107
-0.3,-0.033161256,0.013788101
-0.2,-0.033161256,0.016580628
-0.1,-0.033161256,0.019198622
0,-0.033161256,0.021991149
0.1,-0.033161256,0.024783675
0.2,-0.033161256,0.027576202
0.3,-0.033161256,0.030368729
0.4,-0.033161256,0.033161256
0.5,-0.033161256,0.035953783
0.6,-0.033161256,0.038920842
0.7,-0.033161256,0.041713369
0.8,-0.033161256,0.044680429
0.9,-0.033161256,0.047647489
1,-0.033161256,0.050614548
1.1,-0.033161256,0.053756141
1.2,-0.033161256,0.056723201
1.3,-0.033161256,0.059864793
