,Wheel RPM,Peak Axle Fx
104,5124.083174470377,-10204.987522415096
105,1188.7647905570734,3270.2627281423056
106,1370.5872311641224,3267.8739465207473
107,1722.7729734024877,3259.3563005945007
108,2391.464012727164,3237.2123362743623
109,3291.2942943256294,3204.834310572739
110,4570.476841844465,2433.8787145950537
111,4553.1672306879855,293.42965002292215
112,4536.91986165703,-11923.74955133643
113,21.34309434722573,2847.5496978534097
114,21.849030482535348,3087.7103507124275
115,5779.954360628765,53591.703601206646
116,5872.127920543739,16448.712154558456
117,5954.252183211779,58184.2504991125
118,3501.964733112426,2301.3962709892885
119,3619.552210333538,2626.6262304398615
120,3686.6014079658753,2753.47477015671
121,3814.5126646003478,2957.714106258979
122,5034.074299737985,-20087.68560458778
123,5078.956098578515,68948.89610659832
124,5135.307545626085,55187.01526676886
125,5072.795139754248,58434.48919418638
126,989.5425672497838,3853.619526584532
127,1090.8135683203275,3852.6115795087653
128,1270.495131194996,3849.592816387491
129,1588.640545182143,3842.488535567989
130,2189.129980413559,3825.279235354031
131,3111.025589422658,3795.228810662911
132,3833.845254944397,3767.461907142235
133,5193.241967808142,2264.7739259186283
134,4576.253703253635,621.6743719682665
135,12.15444405896034,3457.2149798091946
136,23.23227658664153,3645.415519575018
137,5727.502710610378,-14565.872952642314
138,5774.946183314752,292758.2998146053
139,5876.874128108277,224154.92452183334
140,5958.031627329428,124040.35581111256
141,4805.689815849086,3145.6486418360505
142,6021.972935386094,45621.62471344633
143,6079.287353567085,-12667.48429533647
144,4994.503296954731,161558.62709502087
145,4977.119312829927,161630.463865236
146,4956.743720938731,161055.53283862807
147,694.8087240304236,4519.458367094783
148,758.5383982446023,4515.65451225769
149,867.741589539783,4511.7336820622595
150,1043.7269226027752,4508.286257609698
151,1332.2918612142205,4506.083088210287
152,1860.8138943603738,4505.393562657362
153,2783.788316301818,4504.717539008007
154,3599.6981361988596,4493.449620648061
155,4589.7810553546515,3583.8370265229128
156,75.51012421324262,3789.5886254559045
157,69.52945176865936,4243.744426185697
158,5564.2898448349015,1236.8085482072343
159,4536.2328170107785,607.5388500869647
160,5483.567480531725,2370.924749765215
161,3616.778219721457,3919.167049931937
162,3517.3480861911244,3825.6738067303786
163,3576.5920062479327,3794.3585826066956
164,3782.3922706636567,3786.410976083357
165,3614.129753432439,3874.9706567773724
166,3629.5979832587054,2939.0346959333574
167,3662.49053090263,3828.4892268114877
168,18.73053888741847,4992.73849312009
169,1.646936561440375,4979.155312331422
170,4.652430250524664,4966.181523770162
171,252.56216291900267,4961.3734874426555
172,516.4451670376868,4953.5789920778625
173,855.4655012312085,4958.32856945683
174,1341.3235712410083,4985.666006741071
175,2195.2699751473597,5042.089494710102
176,3203.0737625053175,5010.341368585819
177,3852.4543358986753,4911.808924170607
178,39.87779187383456,4333.115450286735
179,3269.333489800099,4469.403206485571
180,5466.221851211878,3140.2371539447013
181,3735.1761047381897,4749.29855101204
182,3837.8171243057545,4686.414197911306
183,3641.6896555773847,4365.5029450252205
184,3837.3325685272066,4785.441533520759
185,3804.7987401024434,4715.413133747123
186,3799.7049741047435,4727.846102700471
187,3818.6693337333572,4360.882705536711
188,3801.095678578925,4573.664860951593
189,1.1684073516890103,4860.718930299062
190,27.406544904591314,4825.529401364139
191,23.084434128382107,4787.209250742081
192,15.774997168271753,4748.702497712202
193,4.135526850195964,4707.221302953055
194,25.38474954807083,4672.948356079237
195,6.3320537149366585,4656.717697186279
196,195.0742512905524,4839.789780202868
197,1226.833403849991,5019.454774475743
198,2461.314013704237,5346.090539144335
199,3373.0463781696135,5170.659844724727
200,4254.031881317917,4634.784426010911
201,4214.547167067292,4301.587492116107
202,4374.071349203564,4185.497546321274
203,4490.355930787958,4338.368825086086
204,4600.896937636496,4379.482391731087
205,4499.8632144439,33850318.8789557
206,1.6314223864099011,5297.650084171511
207,6.134761949162078,5260.186848274179
208,30.164529776799746,4638.474406294793
209,2.5515658087313615,4628.180869323709
210,8.018468119117895,4271.219172370902
211,23.45944804344525,4398.551937206812
212,3.4551296449131375,4410.2708800234295
213,2.86998660379324,4422.647270412283
214,7.059940392632269,4338.09575853903
215,7.772037953318335,4371.393595221831
216,8.006293964497027,4381.872195489447
217,3.3083641822783814,4739.017941649296
218,19.894857465133104,4493.79013614332
219,2161.4063592448724,5316.372263285861
220,667.3549643130382,4612.640910842709
221,2552.2330307749407,5439.692472714328
222,3374.3694610559864,5206.213085702339
223,4142.518098701188,3862.4209630768137
224,4139.979837895286,3833.7141434180608
225,4287.9230102819,3461.786172256189
226,4338.743755081363,3350.985909950651
227,3797.447793083686,5029.196161855938
228,103.45749793666121,4658.876351885268
229,65.26747014281493,4619.366801389446
230,3851.3980891369692,4019.1883437353017
231,14.678081721641984,4748.05659882568
232,26.664111558607175,4422.525764580504
233,8.465280759267419,4419.049736373149
234,19.69331564440474,4416.355334841205
235,32.022893681943756,4410.375802723028
236,6.918250093843193,4699.063988075039
237,9.243383071956664,4719.591466492566
238,143.62005429451415,4717.618185914
239,34.52369176264966,4726.5272312243005
240,3.478799611647668,5295.749350153904
241,3033.3940177314776,5314.127106270498
242,2169.6422267431635,5229.555359030522
243,980.2147065436452,4780.57495219861
244,2602.5875658235327,5368.852940439077
245,3362.0466819295643,5071.301768629164
246,3799.3520877846677,4506.700487211196
247,12.088344723885157,4508.741235961726
248,7.185717325466221,4592.0392390793095
249,11.858132165911382,4628.717834141033
250,2.0420746412259967,4769.695695367697
251,13.878725109805174,4738.046116985871
252,11.246353889299007,4631.649487410458
253,9.50990880722475,4609.228807666205
254,16.37010554436913,4555.679692604686
255,13.65325768277615,4483.308542091925
256,7.321351125907814,4359.33143372866
257,9.972995777079877,4431.774059996935
258,14.955575894340434,4460.752204219155
259,6.271870367523256,4450.388850303795
260,5.900813349481535,4361.559456122921
261,30.541986280990013,4302.144126769881
262,104.53114685100469,4772.997822201357
263,3506.545463799098,4981.297679344324
264,2912.117414882417,5028.274707869961
265,1988.1734457187686,4917.4768340939445
266,1182.4052232749668,4778.518587501965
267,1080.2315398412873,4801.7677472538935
268,0.9024268105673835,4708.485883164899
269,22.671011075434908,4705.028525569805
270,2.8740402174997635,4722.18374882145
271,4.770683130352004,4748.909412646203
272,26.077651816614676,4771.0966635883215
273,50.39969852120225,4157.721626367512
274,13.217557641278642,4134.600587225826
275,55.968391886968895,3911.2238858276396
276,7.525324018218733,3886.1811949391204
277,21.25608737091376,4061.4999605409157
278,9.928259610213567,4037.3665501650266
279,5.767586248561285,4012.963670387662
280,11.767631720116588,3872.2895240926036
281,12.531536980421357,4009.739508963155
282,8.69470291741252,3815.638651032379
283,26.01847522270784,4358.207100631384
284,10.208880278254998,4098.175929778169
285,3979.023468245303,4481.716779139936
286,3280.886934888217,4528.732725331807
287,2556.5247512774254,4448.994751921218
288,1765.1532527228921,4374.976076901245
289,1793.0242506355155,4483.612554084157
290,1366.3439333391252,4407.586571638631
291,951.0363428294846,4374.357449596601
292,724.159977917314,4369.729546221705
293,589.7131759835671,4375.202317397468
294,6.444895365323318,3525.259561807022
295,12.612612155748305,3516.2915258145736
296,29.909808892092556,3455.2438448136545
297,18.84569253037997,3582.5696847815116
298,20.07588982602923,3431.4876043839013
299,20.34400750926642,3445.7422557588793
300,3.686860043368663,3549.837183037129
301,14.672816402551613,3537.5014258375068
302,7.964393161473858,3471.5162208333486
303,19.974075943424324,3534.920072406721
304,70.20144881806881,3523.276383023053
305,60.18977181735483,4037.27047916581
306,28.2432266787529,3808.3392795475384
307,4106.746360842593,3822.1742006485397
308,3470.6824572263836,3847.150534449467
309,2847.906268589977,3799.039218079032
310,2052.41754444701,3759.9178095910743
311,1508.1271722308043,3747.112610744741
312,2180.314827212918,3883.842204172096
313,1414.037599847802,3801.465056239679
314,1175.2670860327164,3792.4541537473
315,24.20549388450689,3003.710985987954
316,18.76366701984761,3052.379435673885
317,71.15521505745058,3037.4496702666393
318,31.51756092848378,3042.6530083640046
319,44.92254761438957,3044.430905167765
320,6.647481519262729,3113.922606599962
321,8.734157463039976,3006.934323715557
322,2.4124697202178473,3009.1899603171873
323,12.620406814002454,3008.2268287918273
324,52.405777822636544,3003.339374945224
325,45.61353576243142,3049.9049721132606
326,12.766097608413471,3016.7184536110112
327,21.223914310195877,3551.822536792327
328,5040.56355177511,332700.91492872534
329,4182.4215029057905,3209.4426207247275
330,3989.476615120277,3172.847279768602
331,3058.2090904257343,3235.7387365794098
332,2253.661277978493,3214.50444411703
333,1650.1890194932294,3210.074424761653
334,2218.4995605046224,3316.2639258524337
335,1659.7879992620792,3260.9849835844843
336,14.512263373399186,2855.3256013671803
337,13.52935333884649,2604.969599255764
338,5.386829453544242,2622.0863229063293
339,3.565936647017208,2623.6782688979524
340,21.63111867020501,2596.404980124763
341,28.43433105669227,2595.5133956098884
342,4.226365206154405,2606.093667236153
343,5.8748449686141475,2572.0220397661965
344,17.697580987873742,2572.7687511784516
345,5.401079607203328,2570.1359800093496
346,3.1246255688778515,2595.0710101773006
347,13.770501546315405,2601.7679804185623
348,17.13298785298259,2664.7186377620073
349,22.45165995856754,2468.1755199946524
350,5040.165717625255,33909.03129008152
351,4167.05516160012,2815.546033306344
352,4045.140795593016,2734.5038737522445
353,3207.64238053855,2774.6664475499765
354,2408.661713120743,2756.1216913943476
355,1742.5342904811891,2752.4488273162992
356,2144.5111782574404,2824.2470947925644
357,9.132119602907292,2441.483141582029
358,11.088966040934684,2436.459158876261
359,14.801834128401442,2202.631382958104
360,17.889150448461344,2206.7879868043224
361,25.083642340882502,2208.6353725733998
362,10.649761440686005,2207.6514851899583
363,10.143395949519588,2211.4678670319618
364,5.58943625484481,2214.6001716853125
365,16.338040646448178,2218.4863143096936
366,25.218214637159342,2185.3903991474144
367,11.88953961589472,2183.0886130905687
368,18.92049459352546,2221.9745334879235
369,18.126120836610106,2211.6484211567235
370,5.670691241980118,2268.3780606312394
371,7.710723106594796,2157.8370324326443
372,4564.48113403919,2353.5722078874264
373,4342.428690634922,2378.8102070413997
374,3870.3282595882797,2389.7441135360064
375,3287.4563056651727,2368.2167699221336
376,2451.1881613141445,2349.03481927991
377,1744.7067333974533,2345.450481376725
378,21.690906053945326,2059.9914108317757
379,15.820724846445858,2057.2431337781627
380,24.266916965687418,2054.7464074343443
381,17.307571178754504,1874.7746730731594
382,8.749110043877389,1876.9976682601366
383,26.833998626786432,1876.3816870978783
384,9.812956493220756,1874.0563884645408
385,21.197217618226944,1877.1572445133543
386,30.00338966896428,1879.711335678557
387,42.12335533808897,1881.6963156826305
388,9.574913596465695,1882.9582270637618
389,8.967057420395259,1888.0633874294283
390,71.7180808308832,1887.7110642653602
391,97.39112409869638,1872.0846743301954
392,7.167423910686273,1918.5694328669222
393,9.249101149966851,1778.0467819629553
394,4512.72340939467,2070.0519659142096
395,4466.530645596612,1764.0776421298997
396,4107.36172983659,1980.262986623744
397,3230.180814062427,2006.9454886695894
398,2430.5265534988066,1993.4832786239735
399,10.024669104554658,1735.8104802177606
400,11.45874730641112,1743.6717561219148
401,19.692940645205198,1596.745868363604
402,26.66924200661076,1598.7961488141334
403,7.954110055937229,1610.0655484661006
404,18.969115581457764,1589.3872364190013
405,2.9515511531927494,1592.798688012741
406,8.605522719962666,1595.9245145652405
407,21.886631692054433,1598.5630626898362
408,19.263411060772157,1600.8882433075407
409,82.52993714916443,1620.1530758354033
410,12.484057077174699,1607.5592408578502
411,55.82255719824788,1624.2577883730933
412,52.45249679851918,1600.6629841663198
413,48.16964350280676,1596.318354363518
414,7.477910204751974,1578.32535469388
415,316.4852754251392,910.461474506951
416,10.588132606318277,1385.642257941557
417,4517.583151108216,1123.0063336227888
418,3867.2423066547767,1718.1514704297736
419,3246.980802527791,1703.5490172333746
420,39.860221266131425,1478.9002349484072
421,34.20884372048655,1480.9888708441972
422,16.817186743267357,1365.4905158649815
423,15.403278281596881,1366.673728110124
424,24.837063899765422,1370.919903692914
425,5.407838828061307,1372.3506258034613
426,2.900373667350217,1364.5759023778946
427,57.15658231491744,1367.2277730222102
428,18.67943529418042,1369.883407042189
429,33.59292218204012,1371.8937899665827
430,38.06184803321741,1373.6170345288167
431,6.276343486433531,1375.0871078773357
432,42.60583604682546,1366.9295893698838
433,26.478777598179185,1383.7638712588375
434,35.669317598022346,1373.7182862552108
435,45.41387933038458,1368.996404367298
436,23.00265082957835,1353.5526510425825
437,68.03479047125883,1148.597514208089
438,23.69290199459996,1166.565861778021
439,4535.2204698172445,396.16613383468973
440,3855.361193542737,1466.4834715631746
