velocity,torque
30.77889447236181,528.1541224489796
30.954773869346734,525.1532467532467
31.13065326633166,522.1862792574657
31.306532663316585,519.2526484751203
31.48241206030151,516.3517956903431
31.658291457286435,513.4831746031745
31.83417085427136,510.6462509865824
32.01005025125628,507.84050235478804
32.185929648241206,505.06541764246685
32.36180904522613,502.3204968944099
32.537688442211056,499.60525096525095
32.71356783919598,496.9192012288786
32.88944723618091,494.2618792971734
33.06532663316583,491.6328267477203
33.24120603015076,489.03159486016625
33.41708542713568,486.4577443609022
33.59296482412061,483.9108451757666
33.76884422110553,481.39047619047614
33.94472361809046,478.89622501850477
34.12060301507538,476.4276877761413
34.29648241206031,473.9844688644688
34.47236180904523,471.56618075801737
34.64824120603015,469.172443799855
34.824120603015075,466.80288600288594
35.0,464.45714285714286
